molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL422335,active,7.045757490560675,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O,367.357,3.3403000000000005,5.0,7.0
CHEMBL168915,active,6.958607314841775,O=C(Oc1cccc2ccccc12)c1cc(NCc2cc(O)ccc2O)ccc1O,401.41800000000006,4.787900000000004,4.0,6.0
CHEMBL169970,inactive,5.298000525110363,O=C(Oc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,351.358,3.634700000000002,4.0,6.0
CHEMBL1928311,active,7.2076083105017466,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,438.87100000000004,5.645300000000002,3.0,6.0
CHEMBL1928291,active,8.25649023527157,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,422.8720000000001,5.939700000000002,2.0,5.0
CHEMBL1928310,active,7.359518563029578,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)cc3)ncnc2s1,388.4270000000001,5.286300000000002,2.0,5.0
CHEMBL1928301,active,7.732828271596986,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3Cl)ncnc2s1,528.9960000000002,7.5187000000000035,2.0,6.0
CHEMBL1928309,active,6.800519085137644,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1,404.8820000000001,5.800600000000003,2.0,5.0
CHEMBL7735,inactive,4.522878745280337,O=C(c1cc2ccccc2[nH]1)c1cc2cc(O)ccc2[nH]1,276.295,3.5858000000000017,3.0,2.0
CHEMBL1928315,active,7.966576244513051,O=C(c1cc2ccccc2s1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,439.92400000000004,6.6731000000000025,1.0,6.0
CHEMBL5176684,inactive,5.0,O=C(c1ccc(-c2noc(-c3ccc(C(F)(F)F)cc3)n2)cc1)N1CCN(Cc2ccc(OCC(F)(F)F)cc2)CC1,590.5240000000002,6.321500000000006,0.0,6.0
CHEMBL2146883,inactive,5.0,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,531.3160000000003,3.781100000000002,3.0,4.0
CHEMBL5558538,active,6.638272163982407,O=C(c1cccc(-c2ccc3ncnc(N4CCc5ccccc54)c3n2)c1)N1CCNCC1,436.5190000000002,3.431400000000001,1.0,6.0
CHEMBL81712,active,8.045757490560675,O=C(c1ccccc1)c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1,370.43700000000007,5.1472000000000016,2.0,5.0
CHEMBL3799345,inactive,4.309803919971486,O=C(c1ccccc1)c1ccc(NC(=O)c2cc3ccccc3[nH]2)cc1,340.382,4.651200000000003,2.0,2.0
CHEMBL3799956,inactive,4.346787486224656,O=C(c1ccccc1)c1cccc(NC(=O)c2cc3ccccc3[nH]2)c1,340.382,4.651200000000003,2.0,2.0
CHEMBL3361128,inactive,4.0,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,254.24099999999999,2.7140000000000013,2.0,4.0
CHEMBL4519157,active,8.522878745280337,O=C1/N=C2\Nc3ccccc3N2CCCCCOc2ccccc2-c2cc1ccn2,398.466,4.739600000000005,1.0,5.0
CHEMBL5967794,active,6.214670164989233,O=C1CCC(N2C(=O)c3ccc(N4CCC(CCCOCCCCCc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,850.9700000000001,6.151000000000007,3.0,11.0
CHEMBL6037186,active,6.267606240177032,O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(OC/C=C/c6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,875.9799999999999,5.135600000000005,3.0,12.0
CHEMBL5850357,active,6.853871964321762,O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(OCC#Cc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,873.9639999999999,4.473900000000003,3.0,12.0
CHEMBL5753614,active,6.508638306165727,O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCC(OCCCc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,877.996,5.055000000000004,3.0,12.0
CHEMBL5989746,active,6.431798275933005,O=C1CCC(N2C(=O)c3ccc(N4CCN(C5CCN(CCCOCCCCNc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,936.0799999999999,4.610200000000003,4.0,14.0
CHEMBL6007759,active,6.1938200260161125,O=C1CCC(N2C(=O)c3ccc(N4CCN(CC5CCN(CC#Cc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,858.953,3.610500000000002,3.0,12.0
CHEMBL5862453,active,6.309803919971486,O=C1CCC(N2C(=O)c3ccc(N4CCN(CC5CCN(CCCc6cccc7c6C(=O)N(C(C(=O)Nc6nccs6)c6cc(F)ccc6O)C7)CC5)CC4)cc3C2=O)C(=O)N1,862.9849999999999,4.191600000000002,3.0,12.0
CHEMBL5893933,inactive,5.0,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCC#Cc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,789.846,3.678700000000002,3.0,11.0
CHEMBL5759916,active,6.721246399047171,O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCOCCCCNc5cccc6c5C(=O)N(C(C(=O)Nc5nccs5)c5cc(F)ccc5O)C6)CC4)cc3C2=O)C(=O)N1,852.946,4.145800000000001,4.0,13.0
CHEMBL5795202,inactive,4.522878745280337,O=C1CCC(N2C(=O)c3ccc(NCCOCCOCC#Cc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,780.7910000000002,3.2216000000000005,4.0,12.0
CHEMBL5968417,active,6.113509274827518,O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCC#Cc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,824.8440000000002,3.238200000000001,4.0,13.0
CHEMBL5740251,active,7.392544976785332,O=C1CCC(N2C(=O)c3ccc(OCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,735.2449999999999,4.049200000000003,3.0,11.0
CHEMBL5804483,active,6.7447274948966935,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,781.7750000000002,3.1885000000000003,3.0,12.0
CHEMBL5829312,active,6.688246138944246,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)cc3C2=O)C(=O)N1,821.335,4.5214000000000025,3.0,12.0
CHEMBL5757114,active,6.086186147616283,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,829.8600000000002,3.786200000000002,3.0,13.0
CHEMBL5870193,inactive,4.925366381703096,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,867.404,4.099000000000004,3.0,14.0
CHEMBL5744096,active,6.468521082957745,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,869.8810000000002,3.221700000000001,3.0,14.0
CHEMBL5825749,active,6.229147988357855,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,911.4569999999999,4.115600000000004,3.0,15.0
CHEMBL5962222,inactive,4.958607314841775,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)cc3C2=O)C(=O)N1,913.9340000000002,3.2383000000000015,3.0,15.0
CHEMBL5987087,inactive,4.903611453312633,O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCOCCOCCN4CCN(Cc5ccc(C6Cc7c(NCc8ccccc8Cl)ncnc7N6)cc5)CC4)cc3C2=O)C(=O)N1,955.5099999999999,4.132200000000006,3.0,16.0
CHEMBL5933379,inactive,4.568636235841013,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,780.7910000000002,3.2216000000000005,4.0,12.0
CHEMBL5759210,active,7.7972393126068,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)c3C2=O)C(=O)N1,820.351,4.554500000000003,4.0,12.0
CHEMBL5971757,inactive,4.698970004336019,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,824.8440000000002,3.238200000000001,4.0,13.0
CHEMBL6037318,active,7.255707016877324,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)c3C2=O)C(=O)N1,864.404,4.571100000000004,4.0,13.0
CHEMBL5923228,inactive,4.522878745280337,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,868.8970000000003,3.2548000000000012,4.0,14.0
CHEMBL5789149,active,7.309803919971486,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)c3C2=O)C(=O)N1,908.4569999999999,4.587700000000004,4.0,14.0
CHEMBL5967065,inactive,4.522878745280337,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N([C@@H](C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,912.9500000000003,3.2714000000000025,4.0,15.0
CHEMBL5944645,active,7.301029995663981,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCN4CCN(Cc5ccc(-c6cc7c(NCc8ccccc8Cl)ncnc7[nH]6)cc5)CC4)c3C2=O)C(=O)N1,952.51,4.604300000000006,4.0,15.0
CHEMBL5761717,inactive,4.760575381992569,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCC#Cc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,957.0030000000003,3.288000000000003,4.0,16.0
CHEMBL5823446,inactive,4.698970004336019,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCCc4cccc5c4C(=O)N(C(C(=O)Nc4nccs4)c4cc(F)ccc4O)C5)c3C2=O)C(=O)N1,961.0350000000003,3.869100000000004,4.0,16.0
CHEMBL5792219,inactive,4.657577319177793,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,782.2540000000002,4.832300000000003,4.0,12.0
CHEMBL6043242,active,6.488116639021126,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,738.2010000000001,4.815700000000002,4.0,11.0
CHEMBL6042374,inactive,4.813043664534588,O=C1CCC(N2C(=O)c3cccc(NCCOCCOc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,694.148,4.799100000000003,4.0,10.0
CHEMBL5755313,active,7.542118103266008,O=C1CCC(N2C(=O)c3cccc(NCCOCCc4ccc(-c5cc6c(NCc7ccccc7Cl)ncnc6[nH]5)cc4)c3C2=O)C(=O)N1,678.149,4.962800000000003,4.0,9.0
CHEMBL3622652,active,6.283829652140146,O=C1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,539.9950000000001,4.4932000000000025,2.0,8.0
CHEMBL233324,active,6.619788758288394,O=C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,484.5390000000002,3.331900000000002,2.0,6.0
CHEMBL5827368,active,6.022733787572707,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)Cc5cccc(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,495.4570000000001,4.363100000000003,2.0,5.0
CHEMBL5976386,active,8.070581074285707,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cc(C(F)(F)F)ccn5)[C@H]3O4)ccnc2N1,482.41800000000006,3.829200000000001,2.0,6.0
CHEMBL6024685,active,6.486782399932061,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(-c6ccccc6)o5)[C@H]3O4)ccnc2N1,479.49200000000013,4.675400000000003,2.0,6.0
CHEMBL5903269,active,8.275724130399212,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(C(F)(F)F)c(F)c5)[C@H]3O4)ccnc2N1,499.4200000000001,4.573300000000002,2.0,5.0
CHEMBL5875973,active,7.886056647693163,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(C(F)(F)F)cc5)[C@H]3O4)ccnc2N1,481.43000000000006,4.434200000000003,2.0,5.0
CHEMBL5814661,active,7.0,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCCCC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,578.5910000000002,5.420100000000005,2.0,6.0
CHEMBL6026192,active,8.236572006437063,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCC[C@@H](O)C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,594.5900000000001,4.390900000000002,3.0,7.0
CHEMBL5998662,active,8.167491087293763,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCC[C@H](O)C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,594.5900000000001,4.390900000000002,3.0,7.0
CHEMBL5932679,active,6.534617148551582,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN(CC(F)(F)F)CC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,661.6030000000004,5.114100000000003,2.0,7.0
CHEMBL5862436,active,9.119186407719209,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN(CCO)CC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,623.6320000000003,3.544100000000001,3.0,8.0
CHEMBL5971901,active,9.67778070526608,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN7CCC[C@@H]7C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,619.6440000000003,4.7142000000000035,2.0,7.0
CHEMBL5786132,active,9.267606240177031,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCNCC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,579.5790000000002,3.8394000000000013,3.0,7.0
CHEMBL5954442,active,7.795880017344075,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCOCC6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,580.5630000000002,4.266400000000003,2.0,7.0
CHEMBL5746879,active,8.292429823902063,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCn7c(nnc7C(F)(F)F)C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,685.5850000000004,5.060300000000004,2.0,8.0
CHEMBL6039588,active,7.7447274948966935,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CO)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,511.45600000000013,3.9265000000000017,3.0,6.0
CHEMBL5983026,active,7.229147988357855,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(F)c(F)c5)[C@H]3O4)ccnc2N1,449.41300000000007,3.693600000000001,2.0,5.0
CHEMBL6014278,active,7.031517051446065,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(F)cc5)[C@H]3O4)ccnc2N1,431.42300000000006,3.554500000000001,2.0,5.0
CHEMBL6039541,active,7.7447274948966935,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cccc(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,481.43000000000006,4.434200000000002,2.0,5.0
CHEMBL5750515,active,6.576754126063192,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cccc(C(F)(F)F)n5)[C@H]3O4)ccnc2N1,482.41800000000006,3.829200000000001,2.0,6.0
CHEMBL5962642,active,7.1249387366083,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cccc(F)c5)[C@H]3O4)ccnc2N1,431.42300000000006,3.554500000000001,2.0,5.0
CHEMBL5770880,active,6.815308569182402,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccccc5C(F)(F)F)[C@H]3O4)ccnc2N1,481.43000000000006,4.434200000000002,2.0,5.0
CHEMBL5872048,active,6.598599459218455,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccccc5F)[C@H]3O4)ccnc2N1,431.42300000000006,3.554500000000001,2.0,5.0
CHEMBL5836093,active,6.87942606879415,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccnc(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,482.41800000000006,3.829200000000001,2.0,6.0
CHEMBL6019942,active,7.376750709602099,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5cncc(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,482.41800000000006,3.829200000000001,2.0,6.0
CHEMBL265629,active,6.455931955649724,O=C1CN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CCN1,470.5120000000002,2.9418000000000006,2.0,6.0
CHEMBL234580,active,6.107905397309519,O=C1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,484.53900000000027,2.9843,2.0,7.0
CHEMBL3774609,active,6.084125497142309,O=C1COc2cc3ncnc(Nc4ccc(Br)cc4)c3cc2N1CCCN1CCOCC1,498.3810000000004,3.5836000000000015,1.0,7.0
CHEMBL3775911,active,6.451364940185249,O=C1COc2cc3ncnc(Nc4ccc(Cl)cc4)c3cc2N1CCCN1CCOCC1,453.9300000000004,3.4745000000000017,1.0,7.0
CHEMBL3775046,active,6.860435733824151,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCCCC1,469.94800000000043,4.767300000000004,1.0,6.0
CHEMBL3775664,active,6.5718652059712115,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCOCC1,471.9200000000004,3.6136000000000026,1.0,7.0
CHEMBL3774471,active,6.3624102141613,O=C1COc2cc3ncnc(Nc4ccc(F)cc4)c3cc2N1CCCN1CCOCC1,437.47500000000036,2.9602000000000013,1.0,7.0
CHEMBL3775112,active,7.00436480540245,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCCCC1,496.40900000000045,4.737300000000004,1.0,6.0
CHEMBL3774906,active,7.047691990337875,O=C1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2N1CCCN1CCOCC1,498.3810000000004,3.5836000000000015,1.0,7.0
CHEMBL3774982,active,6.081340706578176,O=C1COc2cc3ncnc(Nc4cccc(C(F)(F)F)c4)c3cc2N1CCCN1CCOCC1,487.48200000000037,3.8399000000000028,1.0,7.0
CHEMBL3775536,active,6.935916564036404,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCCCC1,451.9580000000004,4.628200000000003,1.0,6.0
CHEMBL3774947,active,7.199970640755866,O=C1COc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2N1CCCN1CCOCC1,453.9300000000004,3.4745000000000017,1.0,7.0
CHEMBL3774808,active,6.337242168318426,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCCCC1,435.5030000000004,4.113900000000003,1.0,6.0
CHEMBL3775285,active,6.610656688747922,O=C1COc2cc3ncnc(Nc4cccc(F)c4)c3cc2N1CCCN1CCOCC1,437.47500000000036,2.9602000000000013,1.0,7.0
CHEMBL3775148,active,6.285167487566667,O=C1COc2cc3ncnc(Nc4ccccc4)c3cc2N1CCCN1CCOCC1,419.48500000000035,2.8211000000000013,1.0,7.0
CHEMBL3938794,active,7.292429823902063,O=C1CS/C(=N/Nc2nncc3ccccc23)N1,259.294,1.1756999999999997,2.0,6.0
CHEMBL3912723,active,7.376750709602099,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccc(Cl)cc1,369.8370000000001,3.746100000000002,1.0,6.0
CHEMBL3982619,active,7.346787486224656,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccccc1,335.39200000000005,3.0927000000000016,1.0,6.0
CHEMBL592457,active,7.045757490560675,O=C1CSC(N/N=C/c2cc(Br)ccc2O)=N1,314.16400000000004,1.7076,2.0,5.0
CHEMBL592480,active,6.251811972993799,O=C1CSC(N/N=C/c2cc(Cl)ccc2O)=N1,269.713,1.5984999999999998,2.0,5.0
CHEMBL602328,active,6.013228265733755,O=C1CSC(N/N=C/c2cc(F)ccc2O)=N1,253.258,1.0842,2.0,5.0
CHEMBL592139,inactive,4.96738123914928,O=C1CSC(N/N=C/c2cccc(Cl)c2)=N1,253.71400000000003,1.8929,1.0,4.0
CHEMBL590877,inactive,4.868702203402377,O=C1CSC(N/N=C/c2cccc(F)c2)=N1,237.25900000000001,1.3786,1.0,4.0
CHEMBL591051,inactive,4.713992877920526,O=C1CSC(N/N=C/c2cccc(O)c2)=N1,235.26800000000003,0.9451,2.0,5.0
CHEMBL591050,inactive,4.574955125448611,O=C1CSC(N/N=C/c2cccc([N+](=O)[O-])c2)=N1,264.266,1.1477,1.0,6.0
CHEMBL1958032,inactive,4.8474059220725305,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1,373.8400000000001,4.259600000000003,0.0,4.0
CHEMBL1958027,inactive,4.961777361631282,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,373.8400000000001,4.259600000000003,0.0,4.0
CHEMBL1958026,inactive,4.771599641296995,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1,357.38500000000005,3.745300000000003,0.0,4.0
CHEMBL4280817,active,8.045757490560675,O=C1CSC(N2N=C(c3ccncc3)CC2c2ccc(Br)cc2)=N1,401.28900000000004,3.6246000000000027,0.0,5.0
CHEMBL591052,inactive,4.301029995663981,O=C1CSC(NN=C2CCC2)=N1,183.23599999999996,0.7453000000000001,1.0,4.0
CHEMBL591000,inactive,4.301029995663981,O=C1CSC(NN=C2CCCC2)=N1,197.26299999999995,1.1354,1.0,4.0
CHEMBL591053,inactive,4.3872161432802645,O=C1CSC(NN=C2CCCCC2)=N1,211.28999999999994,1.5255,1.0,4.0
CHEMBL589165,inactive,4.443697499232712,O=C1CSC(NN=C2CCCCCC2)=N1,225.31699999999992,1.9156000000000002,1.0,4.0
CHEMBL592240,inactive,4.568636235841013,O=C1CSC(NN=C2CCCCCCC2)=N1,239.3439999999999,2.3057000000000007,1.0,4.0
CHEMBL521470,active,8.455931955649724,O=C1C[C@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)CCC3=O,352.34200000000016,1.9733999999999994,4.0,6.0
CHEMBL2048796,active,8.522878745280337,O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1,435.8710000000002,4.107500000000001,3.0,6.0
CHEMBL2048791,active,6.017728766960431,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,435.87100000000015,4.107500000000002,3.0,6.0
CHEMBL2048795,active,8.55284196865778,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,435.87100000000015,4.107500000000001,3.0,6.0
CHEMBL3586189,inactive,4.87942606879415,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1ccc(-c2ccccc2)cc1,631.1610000000002,7.767200000000006,2.0,7.0
CHEMBL3586175,inactive,4.503070351926785,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1ccc(Br)s1,639.9880000000002,6.9242000000000035,2.0,8.0
CHEMBL4877452,active,6.749336080536756,O=C1N=C(NN2Cc3ccccc3N=C2c2ccccc2)S/C1=C/c1ccc(O)cc1O,442.50000000000017,4.166800000000004,3.0,7.0
CHEMBL4866476,active,7.182897595743077,O=C1N=C(NN2Cc3ccccc3N=C2c2ccccc2)S/C1=C/c1ccccc1,410.5020000000001,4.755600000000004,1.0,5.0
CHEMBL568150,inactive,5.0,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,257.274,1.9537,1.0,5.0
CHEMBL266487,inactive,4.301029995663981,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,327.3430000000001,3.216400000000001,3.0,2.0
CHEMBL213560,inactive,4.721246399047171,O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccc(O)cc1,308.33700000000005,2.5276000000000005,2.0,3.0
CHEMBL279481,inactive,4.5376020021010435,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1[nH]c3c(O)cccc3c21,357.3250000000001,3.2504,5.0,4.0
